id,title,abstract
293,Analisis Sentimen Media Sosial Menggunakan Metode Random Forest pada data jaringan komputer,Penelitian ini bertujuan untuk melakukan analisis sentimen media sosial dengan memanfaatkan metode Random Forest. Dataset yang digunakan berasal dari berbagai sumber pada data jaringan komputer. Metode Random Forest diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
294,Analisis Kinerja Akademik Mahasiswa Menggunakan Metode Logistic Regression pada data berita online,Penelitian ini bertujuan untuk melakukan analisis kinerja akademik mahasiswa dengan memanfaatkan metode Logistic Regression. Dataset yang digunakan berasal dari berbagai sumber pada data berita online. Metode Logistic Regression diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
295,Deteksi Berita Hoaks Menggunakan Metode Gradient Boosting pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan deteksi berita hoaks dengan memanfaatkan metode Gradient Boosting. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode Gradient Boosting diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
296,Prediksi Risiko Kredit Menggunakan Metode Support Vector Machine pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan prediksi risiko kredit dengan memanfaatkan metode Support Vector Machine. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode Support Vector Machine diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
297,Clustering Data Mahasiswa Menggunakan Metode TF‑IDF dan Cosine Similarity pada data jaringan komputer,Penelitian ini bertujuan untuk melakukan clustering data mahasiswa dengan memanfaatkan metode TF‑IDF dan Cosine Similarity. Dataset yang digunakan berasal dari berbagai sumber pada data jaringan komputer. Metode TF‑IDF dan Cosine Similarity diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
298,Analisis Kepuasan Pelanggan Menggunakan Metode Logistic Regression pada data transportasi perkotaan,Penelitian ini bertujuan untuk melakukan analisis kepuasan pelanggan dengan memanfaatkan metode Logistic Regression. Dataset yang digunakan berasal dari berbagai sumber pada data transportasi perkotaan. Metode Logistic Regression diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
299,Klasifikasi Penyakit Jantung Menggunakan Metode Random Forest pada dataset media sosial,Penelitian ini bertujuan untuk melakukan klasifikasi penyakit jantung dengan memanfaatkan metode Random Forest. Dataset yang digunakan berasal dari berbagai sumber pada dataset media sosial. Metode Random Forest diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
300,Prediksi Harga Rumah Menggunakan Metode Naive Bayes pada data transportasi perkotaan,Penelitian ini bertujuan untuk melakukan prediksi harga rumah dengan memanfaatkan metode Naive Bayes. Dataset yang digunakan berasal dari berbagai sumber pada data transportasi perkotaan. Metode Naive Bayes diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
301,Klasifikasi Gambar Medis Menggunakan Metode XGBoost pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan klasifikasi gambar medis dengan memanfaatkan metode XGBoost. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode XGBoost diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
302,Deteksi Berita Hoaks Menggunakan Metode Decision Tree pada data kesehatan,Penelitian ini bertujuan untuk melakukan deteksi berita hoaks dengan memanfaatkan metode Decision Tree. Dataset yang digunakan berasal dari berbagai sumber pada data kesehatan. Metode Decision Tree diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
303,Deteksi Serangan Jaringan Menggunakan Metode Convolutional Neural Network pada data jaringan komputer,Penelitian ini bertujuan untuk melakukan deteksi serangan jaringan dengan memanfaatkan metode Convolutional Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada data jaringan komputer. Metode Convolutional Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
304,Deteksi Penipuan Transaksi Menggunakan Metode XGBoost pada sistem e‑commerce,Penelitian ini bertujuan untuk melakukan deteksi penipuan transaksi dengan memanfaatkan metode XGBoost. Dataset yang digunakan berasal dari berbagai sumber pada sistem e‑commerce. Metode XGBoost diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
305,Analisis Kepuasan Pelanggan Menggunakan Metode Decision Tree pada data citra medis,Penelitian ini bertujuan untuk melakukan analisis kepuasan pelanggan dengan memanfaatkan metode Decision Tree. Dataset yang digunakan berasal dari berbagai sumber pada data citra medis. Metode Decision Tree diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
306,Analisis Sentimen Media Sosial Menggunakan Metode Logistic Regression pada dataset media sosial,Penelitian ini bertujuan untuk melakukan analisis sentimen media sosial dengan memanfaatkan metode Logistic Regression. Dataset yang digunakan berasal dari berbagai sumber pada dataset media sosial. Metode Logistic Regression diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
307,Deteksi Berita Hoaks Menggunakan Metode LightGBM pada data jaringan komputer,Penelitian ini bertujuan untuk melakukan deteksi berita hoaks dengan memanfaatkan metode LightGBM. Dataset yang digunakan berasal dari berbagai sumber pada data jaringan komputer. Metode LightGBM diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
308,Prediksi Risiko Kredit Menggunakan Metode LightGBM pada data berita online,Penelitian ini bertujuan untuk melakukan prediksi risiko kredit dengan memanfaatkan metode LightGBM. Dataset yang digunakan berasal dari berbagai sumber pada data berita online. Metode LightGBM diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
309,Prediksi Risiko Kredit Menggunakan Metode Recurrent Neural Network pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan prediksi risiko kredit dengan memanfaatkan metode Recurrent Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode Recurrent Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
310,Deteksi Berita Hoaks Menggunakan Metode DBSCAN pada data kesehatan,Penelitian ini bertujuan untuk melakukan deteksi berita hoaks dengan memanfaatkan metode DBSCAN. Dataset yang digunakan berasal dari berbagai sumber pada data kesehatan. Metode DBSCAN diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
311,Deteksi Berita Hoaks Menggunakan Metode DBSCAN pada data transaksi keuangan,Penelitian ini bertujuan untuk melakukan deteksi berita hoaks dengan memanfaatkan metode DBSCAN. Dataset yang digunakan berasal dari berbagai sumber pada data transaksi keuangan. Metode DBSCAN diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
312,Analisis Sentimen Media Sosial Menggunakan Metode XGBoost pada data transportasi perkotaan,Penelitian ini bertujuan untuk melakukan analisis sentimen media sosial dengan memanfaatkan metode XGBoost. Dataset yang digunakan berasal dari berbagai sumber pada data transportasi perkotaan. Metode XGBoost diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
313,Analisis Topik Dokumen Berita Menggunakan Metode DBSCAN pada dataset ulasan pengguna,Penelitian ini bertujuan untuk melakukan analisis topik dokumen berita dengan memanfaatkan metode DBSCAN. Dataset yang digunakan berasal dari berbagai sumber pada dataset ulasan pengguna. Metode DBSCAN diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
314,Sistem Deteksi Spam Email Menggunakan Metode Convolutional Neural Network pada data transportasi perkotaan,Penelitian ini bertujuan untuk melakukan sistem deteksi spam email dengan memanfaatkan metode Convolutional Neural Network. Dataset yang digunakan berasal dari berbagai sumber pada data transportasi perkotaan. Metode Convolutional Neural Network diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
315,Analisis Pola Transportasi Kota Menggunakan Metode Logistic Regression pada sistem e‑commerce,Penelitian ini bertujuan untuk melakukan analisis pola transportasi kota dengan memanfaatkan metode Logistic Regression. Dataset yang digunakan berasal dari berbagai sumber pada sistem e‑commerce. Metode Logistic Regression diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
316,Analisis Kinerja Akademik Mahasiswa Menggunakan Metode Random Forest pada data berita online,Penelitian ini bertujuan untuk melakukan analisis kinerja akademik mahasiswa dengan memanfaatkan metode Random Forest. Dataset yang digunakan berasal dari berbagai sumber pada data berita online. Metode Random Forest diterapkan untuk meningkatkan akurasi model dan menghasilkan sistem yang mampu membantu proses analisis data secara lebih efektif. Hasil penelitian menunjukkan bahwa pendekatan ini dapat memberikan performa yang baik dalam pengolahan dan analisis data.
